"","NC1","NC2","NC3","SF1","SF2","SF3","SN1","SN2","SN3","10","11","12","13"
"Group","NC","NC","NC","SF","SF","SF","SN","SN","SN","AOV p-value","AOV F-value","KWT p-value","KWT Chi-squared"
"X3673.97428","87.356197","93.724","90.844064","99.091713","97.026559","95.493731","91.885038","91.492017","89.315391","0.0197170291965792","8.10471528767139","0.0664629179866731","5.42222222222222"
"X3675.410548","87.413513","93.745517","90.900919","99.09171","97.030713","95.499475","92.05707","91.749056","89.331448","0.0215335639558897","7.78324029535444","0.0664629179866731","5.42222222222222"
"X3676.846817","87.466194","93.764041","90.951786","99.089298","97.037716","95.508286","92.204696","91.985761","89.343352","0.0232817095603026","7.50629600197604","0.0664629179866731","5.42222222222222"
"X3678.283085","87.516586","93.778912","91.001765","99.085683","97.0439","95.516156","92.337929","92.202123","89.353841","0.0250176869585466","7.25743727872016","0.0664629179866731","5.42222222222222"
"X3679.719353","87.563437","93.786588","91.04006","99.07933","97.049025","95.521506","92.463766","92.404041","89.361448","0.0267243714095863","7.03426165954397","0.0664629179866731","5.42222222222222"
"X3681.155621","87.609588","93.79215","91.072755","99.071262","97.054113","95.52592","92.584905","92.592681","89.36802","0.0284378738998683","6.82853706985429","0.0664629179866731","5.42222222222222"
"X3682.59189","87.659161","93.800783","91.107229","99.063106","97.058844","95.530315","92.704466","92.770476","89.375995","0.0302343876325313","6.62987971445022","0.0664629179866731","5.42222222222222"
"X3684.028158","87.710386","93.811041","91.142392","99.05512","97.061884","95.534016","92.822232","92.93722","89.383355","0.0321231363342335","6.43731840119019","0.0664629179866731","5.42222222222222"
"X3685.464426","87.760954","93.823006","91.178513","99.047103","97.063107","95.537029","92.938895","93.093889","89.389727","0.0341395716107058","6.24773193496266","0.0664629179866731","5.42222222222222"
"X3686.900695","87.810843","93.839281","91.218984","99.039354","97.063375","95.539594","93.053417","93.239954","89.39593","0.0363206826712097","6.05878433602638","0.0664629179866731","5.42222222222222"
"X3688.336963","87.859745","93.859536","91.264438","99.032431","97.063436","95.542383","93.166618","93.37697","89.40327","0.0386655481276802","5.87182972002161","0.0664629179866731","5.42222222222222"
"X3689.773231","87.903777","93.881427","91.311637","99.026877","97.063384","95.546094","93.275628","93.50282","89.411306","0.0410874460097322","5.69397137455557","0.0664629179866731","5.42222222222222"
"X3691.209499","87.944676","93.904208","91.360454","99.023086","97.063056","95.550854","93.381155","93.61998","89.421067","0.0435633704867798","5.52604126354244","0.0664629179866731","5.42222222222222"
"X3692.645768","87.979691","93.922844","91.396772","99.020101","97.062401","95.554783","93.480114","93.726333","89.427878","0.0459134111018161","5.37802016909441","0.0664629179866731","5.42222222222222"
"X3694.082036","88.009454","93.935932","91.416323","99.01657","97.061729","95.557177","93.572453","93.854262","89.433668","0.0483938686888104","5.23236228093981","0.0664629179866731","5.42222222222222"
"X3695.518304","88.03752","93.945778","91.429574","99.012684","97.060838","95.558898","93.659447","93.960176","89.433468","0.050642749861588","5.10865510067925","0.0608100626252179","5.6"
"X3696.954573","88.066228","93.953731","91.439171","99.009346","97.059622","95.560313","93.742143","94.059481","89.432107","0.0527976220762739","4.99680428294632","0.0608100626252179","5.6"
"X3698.390841","88.094259","93.959018","91.440104","99.005983","97.057679","95.559557","93.819705","94.152043","89.429182","0.0548258984914105","4.89694904060823","0.0608100626252179","5.6"
"X3699.827109","88.121282","93.961887","91.431087","99.001545","97.055613","95.556239","93.894364","94.240137","89.424116","0.0567722148500065","4.8056542222719","0.0608100626252179","5.6"
"X3701.263377","88.148409","93.968027","91.424598","98.997303","97.054032","95.552454","93.967559","94.324673","89.419249","0.0588238580982486","4.71383040455464","0.0608100626252179","5.6"
"X3702.699646","88.176794","93.977616","91.423221","98.993731","97.052435","95.548805","94.040314","94.407301","89.415453","0.061022053948577","4.62007035049335","0.0509058323363985","5.95555555555556"
"X3704.135914","88.202928","93.987352","91.422164","98.990287","97.050279","95.545037","94.110617","94.48694","89.410116","0.06327807820196","4.52841401347601","0.0509058323363985","5.95555555555556"
"X3705.572182","88.226405","93.997561","91.423176","98.986621","97.047416","95.541819","94.178635","94.563869","89.404057","0.065602327653574","4.43843384796916","0.0509058323363985","5.95555555555556"
"X3707.008451","88.248517","94.009094","91.42854","98.982667","97.044131","95.538735","94.244664","94.634216","89.389401","0.068112742294035","4.34590204328272","0.0509058323363985","5.95555555555556"
"X3708.444719","88.26849","94.020011","91.434422","98.978269","97.041449","95.536031","94.308938","94.709519","89.390165","0.0704836877888861","4.26259314043473","0.0509058323363985","5.95555555555556"
"X3709.880987","88.285495","94.030578","91.440695","98.973534","97.039812","95.534737","94.370847","94.781785","89.391843","0.0727845033157344","4.18524554053495","0.0509058323363985","5.95555555555556"
"X3711.317256","88.300262","94.040878","91.448569","98.968815","97.038659","95.535204","94.431973","94.852614","89.394622","0.0750600182982511","4.1118900324111","0.0509058323363985","5.95555555555556"
"X3712.753524","88.310131","94.047476","91.448988","98.963751","97.03814","95.53589","94.489747","94.919309","89.395104","0.0771211022618303","4.04796132084774","0.0509058323363985","5.95555555555556"
"X3714.189792","88.318484","94.051343","91.443209","98.958085","97.03865","95.536111","94.545668","94.982689","89.392916","0.0790273695990272","3.99083007254936","0.0509058323363985","5.95555555555556"
"X3715.62606","88.325858","94.053703","91.434824","98.952268","97.039207","95.536018","94.600051","95.042715","89.387837","0.0808712396588256","3.9372906103237","0.0509058323363985","5.95555555555556"
"X3717.062329","88.333462","94.055307","91.42346","98.946568","97.039071","95.535887","94.653077","95.097977","89.380069","0.0826376095176203","3.88750625296444","0.0509058323363985","5.95555555555556"
"X3718.498597","88.342783","94.057504","91.411337","98.941134","97.038567","95.535578","94.704973","95.148608","89.371033","0.0843629167270154","3.84023033017818","0.0509058323363985","5.95555555555556"
"X3719.934865","88.352594","94.060317","91.399287","98.936161","97.038398","95.53493","94.75652","95.184417","89.353891","0.0860312161305871","3.79572663617592","0.0509058323363985","5.95555555555556"
"X3721.371134","88.360997","94.062781","91.384492","98.931197","97.038319","95.533847","94.806664","95.233874","89.343907","0.0877638388121119","3.75070895184049","0.0509058323363985","5.95555555555556"
"X3722.807402","88.370432","94.065467","91.369321","98.926104","97.038787","95.533364","94.856679","95.279087","89.330831","0.0894759760159057","3.70737271563705","0.0509058323363985","5.95555555555556"
"X3724.24367","88.380609","94.070798","91.364858","98.922781","97.040039","95.534233","94.906692","95.320518","89.316958","0.0913389622567413","3.66145702316704","0.0509058323363985","5.95555555555556"
"X3725.679938","88.388988","94.07593","91.365439","98.921137","97.041162","95.534702","94.955589","95.357949","89.301625","0.0932534231226573","3.61555565102224","0.0509058323363985","5.95555555555556"
"X3727.116207","88.393259","94.078669","91.362777","98.920338","97.04242","95.533512","95.002134","95.390282","89.282358","0.0950823636250129","3.57286327344744","0.0509058323363985","5.95555555555556"
"X3728.552475","88.394519","94.080329","91.357608","98.920769","97.044408","95.531567","95.047185","95.42661","89.276886","0.0965973844125678","3.53831940153028","0.0509058323363985","5.95555555555556"
"X3729.988743","88.394393","94.082154","91.352208","98.923261","97.047244","95.529724","95.091849","95.456351","89.26303","0.0981653738659214","3.50332033144063","0.0509058323363985","5.95555555555556"
"X3731.425012","88.392506","94.083838","91.347682","98.928291","97.051211","95.529194","95.136886","95.484296","89.250212","0.0996280281011436","3.47133789234521","0.0509058323363985","5.95555555555556"
"X3732.86128","88.388702","94.085462","91.343015","98.935724","97.056559","95.529533","95.181234","95.509766","89.238357","0.100948983011487","3.44298725144023","0.0509058323363985","5.95555555555556"
"X3734.297548","88.383964","94.086124","91.33678","98.944776","97.063031","95.529441","95.225069","95.532831","89.226426","0.102145915462019","3.41772228234825","0.0793939322770781","5.06666666666667"
"X3735.733816","88.377224","94.08398","91.32359","98.954342","97.069714","95.528503","95.266495","95.551276","89.212044","0.103090706933402","3.39805666494953","0.0793939322770781","5.06666666666667"
"X3737.170085","88.372055","94.079665","91.302431","98.963522","97.07584","95.527176","95.30643","95.565074","89.194912","0.10380536196798","3.38334022305794","0.0793939322770781","5.06666666666667"
"X3738.606353","88.369917","94.074311","91.2757","98.972128","97.081571","95.525826","95.345676","95.574736","89.175918","0.104355153049964","3.37211035161778","0.0793939322770781","5.06666666666667"
"X3740.042621","88.370417","94.067549","91.243172","98.979724","97.087533","95.523648","95.384625","95.579793","89.154736","0.104750691492027","3.36407987596369","0.0793939322770781","5.06666666666667"
"X3741.47889","88.373333","94.059594","91.20556","98.98551","97.093878","95.520589","95.42367","95.602133","89.143155","0.105128861988253","3.35643973227126","0.0793939322770781","5.06666666666667"
"X3742.915158","88.379035","94.053257","91.170584","98.989804","97.101338","95.517918","95.464812","95.61512","89.126883","0.105567299136297","3.34762776620105","0.0793939322770781","5.06666666666667"
"X3744.351426","88.388131","94.051932","91.150711","98.994349","97.109997","95.516393","95.508464","95.629876","89.114685","0.106339720323351","3.33222128801836","0.0793939322770781","5.06666666666667"
"X3745.787694","88.398713","94.05247","91.138734","98.99888","97.118954","95.514567","95.553394","95.645901","89.105014","0.107295909034543","3.31335485180413","0.11329301336363","4.35555555555555"
"X3747.223963","88.406854","94.052663","91.128695","99.003098","97.127295","95.511935","95.59787","95.661206","89.095484","0.108300677007974","3.29376994559045","0.11329301336363","4.35555555555555"
"X3748.660231","88.41394","94.053088","91.115329","99.006448","97.134534","95.508983","95.642526","95.676281","89.085132","0.109329301994168","3.27396940104324","0.11329301336363","4.35555555555555"
"X3750.096499","88.423905","94.055884","91.103699","99.009658","97.141522","95.507337","95.688304","95.692399","89.075886","0.110450971501747","3.25265895724196","0.11329301336363","4.35555555555555"
"X3751.532768","88.436721","94.061213","91.09682","99.013356","97.148357","95.507788","95.734652","95.709759","89.069647","0.111634525444887","3.23048341836774","0.11329301336363","4.35555555555555"
"X3752.969036","88.454376","94.0644","91.091536","99.017782","97.149554","95.506137","95.774586","95.727857","89.0678","0.112728119090306","3.21027027195076","0.11329301336363","4.35555555555555"
"X3754.405304","88.463697","94.071303","91.078257","99.019728","97.156466","95.508302","95.822201","95.743006","89.05985","0.113873796980477","3.18937297188336","0.11329301336363","4.35555555555555"
"X3755.841572","88.472584","94.074461","91.057488","99.02023","97.161019","95.508934","95.8658","95.756134","89.049172","0.114840555645594","3.17195607158413","0.11329301336363","4.35555555555555"
"X3757.277841","88.484708","94.075879","91.033056","99.019503","97.16296","95.508355","95.907643","95.769652","89.036836","0.115813661298921","3.15462113997123","0.11329301336363","4.35555555555555"
"X3758.714109","88.49935","94.078334","91.011227","99.01838","97.16217","95.507293","95.948347","95.783209","89.02411","0.116947965069246","3.13465812157022","0.11329301336363","4.35555555555555"
"X3760.150377","88.516394","94.083376","90.997212","99.017383","97.15967","95.505864","95.987308","95.797284","89.012372","0.118321991618595","3.1108191507089","0.11329301336363","4.35555555555555"
"X3761.586646","88.531917","94.08991","90.988998","99.016448","97.15636","95.503743","96.022787","95.81193","89.000825","0.11984512476578","3.08482086716157","0.11329301336363","4.35555555555555"
"X3763.022914","88.543528","94.098042","90.986299","99.015822","97.152703","95.500777","96.055124","95.82706","88.989719","0.121506657961217","3.05695800832957","0.11329301336363","4.35555555555555"
"X3764.459182","88.542486","94.105418","90.992014","99.015761","97.148058","95.496176","96.078214","95.841749","88.981728","0.123084992236235","3.03095684039507","0.11329301336363","4.35555555555555"
"X3765.89545","88.55806","94.120043","91.009324","99.018722","97.142768","95.493427","96.110683","95.859487","88.972406","0.125379528455202","2.99393980733441","0.11329301336363","4.35555555555555"
"X3767.331719","88.567781","94.131905","91.027743","99.022686","97.135121","95.489844","96.137775","95.876049","88.963719","0.127534475749684","2.95998803167728","0.11329301336363","4.35555555555555"
"X3768.767987","88.571852","94.139677","91.038937","99.025956","97.124883","95.485668","96.159708","95.891347","88.954656","0.129383991766172","2.93145271713857","0.11329301336363","4.35555555555555"
"X3770.204255","88.573054","94.146222","91.050101","99.029135","97.113336","95.482116","96.177482","95.906012","88.947527","0.131052697492018","2.90616986250284","0.11329301336363","4.35555555555555"
"X3771.640524","88.573225","94.151106","91.061853","99.032676","97.100739","95.478365","96.191476","95.920013","88.942966","0.132538655451984","2.88401450335215","0.11329301336363","4.35555555555555"
